"","FID","FID_allNY_","Field1","X","Species","Date","Month","Day","Year","Week","Lat","Long","Method","FID_allNY1","FID_allNY_10km","Id","Shape_Leng","Shape_Area","FID_","Deciduous","bobcat","fisher","duplicate"
"2511",2510,1031,59319,79923,"Canis latrans","8/26/19",8,26,2019,33,42.89348,-78.85827,"NYS Nuisance Wildlife Complaint",8531,8532,0,12649.1106,9999999.937,8532,0,0.012541564,0.240199705,FALSE
"2512",2511,1032,59320,79924,"Canis latrans","11/26/19",11,26,2019,47,42.89348,-78.85827,"NYS Nuisance Wildlife Complaint",8531,8532,0,12649.1106,9999999.937,8532,0,0.012541564,0.240199705,FALSE
"2513",2512,1033,59321,79925,"Canis latrans","12/9/19",12,9,2019,48,42.89348,-78.85827,"NYS Nuisance Wildlife Complaint",8531,8532,0,12649.1106,9999999.937,8532,0,0.012541564,0.240199705,FALSE
"2514",2513,1034,59322,79926,"Canis latrans","2/6/20",2,6,2020,5,42.89348,-78.85827,"NYS Nuisance Wildlife Complaint",8531,8532,0,12649.1106,9999999.937,8532,0,0.012541564,0.240199705,FALSE
"2516",2515,1044,59423,80027,"Canis latrans","7/18/19",7,18,2019,28,42.89956,-77.42364,"NYS Nuisance Wildlife Complaint",12286,12287,0,12649.1106,9999999.937,12287,33.189293,0.023254189,0.556887884,FALSE
"2517",2516,788,3252,3252,"Canis latrans","3/2/22",3,2,2022,8,42.901952,-76.17769,"GBIF",12238,12239,0,12649.1106,9999999.937,12239,62.67242413,0.20801011,0.724062504,FALSE
"2519",2518,1047,59485,80089,"Canis latrans","5/13/20",5,13,2020,19,42.90812,-76.10864,"NYS Nuisance Wildlife Complaint",4386,4387,0,12649.1106,9999999.937,4387,69.53314743,0.186405143,0.772487981,FALSE
"2520",2519,1012,59237,79841,"Canis latrans","11/18/18",11,18,2018,45,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2521",2520,1013,59238,79842,"Canis latrans","12/5/18",12,5,2018,48,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2522",2521,1014,59239,79843,"Canis latrans","7/22/19",7,22,2019,28,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2523",2522,1015,59240,79844,"Canis latrans","10/30/19",10,30,2019,43,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2524",2523,1016,59241,79845,"Canis latrans","11/18/19",11,18,2019,45,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2525",2524,1017,59243,79847,"Canis latrans","12/6/19",12,6,2019,48,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2526",2525,1018,59245,79849,"Canis latrans","2/6/20",2,6,2020,5,42.90825,-78.74662,"NYS Nuisance Wildlife Complaint",4825,4826,0,12649.1106,9999999.937,4826,45.49415547,0.036916673,0.428379833,FALSE
"2527",2526,1019,59270,79874,"Canis latrans","7/30/18",7,30,2018,30,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2528",2527,1020,59274,79878,"Canis latrans","2/5/19",2,5,2019,5,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2529",2528,1021,59282,79886,"Canis latrans","6/3/19",6,3,2019,21,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2530",2529,1022,59283,79887,"Canis latrans","7/7/19",7,7,2019,26,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2531",2530,1023,59284,79888,"Canis latrans","8/9/19",8,9,2019,31,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2532",2531,1024,59289,79893,"Canis latrans","12/20/19",12,20,2019,50,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2533",2532,1025,59290,79894,"Canis latrans","12/24/19",12,24,2019,51,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2534",2533,1026,59293,79897,"Canis latrans","2/8/20",2,8,2020,5,42.90995,-78.63781,"NYS Nuisance Wildlife Complaint",6294,6295,0,12649.1106,9999999.937,6295,59.37678416,0.062193215,0.507896844,FALSE
"2535",2534,140,2390,2390,"Canis latrans","12/9/21",12,9,2021,48,42.911548,-76.116124,"GBIF",12028,12029,0,12649.1106,9999999.937,12029,55.55555556,0.109800324,0.765054156,FALSE
"2536",2535,1048,59507,80111,"Canis latrans","9/25/18",9,25,2018,38,42.91226,-75.86367,"NYS Nuisance Wildlife Complaint",3180,3181,0,12649.1106,9999999.937,3181,66.54077871,0.048855677,0.673626184,FALSE
"2537",2536,1049,59525,80129,"Canis latrans","8/31/18",8,31,2018,34,42.91314,-75.66978,"NYS Nuisance Wildlife Complaint",5401,5402,0,12649.1106,9999999.937,5402,76.4825808,0.143183517,0.719963298,FALSE
"2538",2537,1050,59526,80130,"Canis latrans","9/4/18",9,4,2018,35,42.91314,-75.66978,"NYS Nuisance Wildlife Complaint",5401,5402,0,12649.1106,9999999.937,5402,76.4825808,0.143183517,0.719963298,FALSE
"2539",2538,1036,59331,79935,"Canis latrans","5/12/20",5,12,2020,18,42.91383,-78.13314,"NYS Nuisance Wildlife Complaint",3680,3681,0,12649.1106,9999999.937,3681,66.52856585,0.121276242,0.817736111,FALSE
"2540",2539,1622,75553,96157,"Canis latrans","1/26/07",1,26,2007,3,42.9144,-77.3148,"NYSM: PRESERVED_SPECIMEN; via gbif.org",8213,8214,0,12649.1106,9999999.937,8214,27.00027,0.019782332,0.579818386,FALSE
"2542",2541,1045,59438,80042,"Canis latrans","10/4/19",10,4,2019,39,42.91556,-76.91225,"NYS Nuisance Wildlife Complaint",7860,7861,0,12649.1106,9999999.937,7861,55.48557375,0.043932823,0.566075149,FALSE
"2543",2542,751,3215,3215,"Canis latrans","11/16/21",11,16,2021,45,42.917006,-76.074438,"GBIF",12839,12840,0,12649.1106,9999999.937,12840,85.07959349,0.233538726,0.851102811,FALSE
"2544",2543,790,3254,3254,"Canis latrans","5/3/19",5,3,2019,17,42.917522,-78.539186,"GBIF",12900,12901,0,12649.1106,9999999.937,12901,114.6255745,0.201598224,0.7368307,FALSE
"2545",2544,674,3090,3090,"Canis latrans","1/15/04",1,15,2004,2,42.91806,-74.13611,"GBIF",5742,5743,0,12649.1106,9999999.937,5743,92.40271032,0.113149589,0.885287821,FALSE
"2547",2546,644,3040,3040,"Canis latrans","1/26/07",1,26,2007,3,42.920369,-77.643831,"GBIF",2649,2650,0,12649.1106,9999999.937,2650,37.54389124,0.026194478,0.691242124,FALSE
"2549",2548,50,2300,2300,"Canis latrans","3/15/22",3,15,2022,10,42.928918,-75.986727,"GBIF",12655,12656,0,12649.1108,10000000.25,12656,55.76041011,0.099870995,0.859933882,FALSE
"2550",2549,856,3322,3322,"Canis latrans","2/21/22",2,21,2022,7,42.928918,-75.986727,"GBIF",12655,12656,0,12649.1108,10000000.25,12656,55.76041011,0.099870995,0.859933882,FALSE
"2551",2550,1041,59411,80015,"Canis latrans","12/7/18",12,7,2018,48,42.93222,-76.41312,"NYS Nuisance Wildlife Complaint",1864,1865,0,12649.1106,9999999.937,1865,43.14325118,0.031424035,0.489048995,FALSE
"2552",2551,1042,59414,80018,"Canis latrans","2/15/19",2,15,2019,6,42.93222,-76.41312,"NYS Nuisance Wildlife Complaint",1864,1865,0,12649.1106,9999999.937,1865,43.14325118,0.031424035,0.489048995,FALSE
"2553",2552,1043,59416,80020,"Canis latrans","8/5/19",8,5,2019,30,42.93222,-76.41312,"NYS Nuisance Wildlife Complaint",1864,1865,0,12649.1106,9999999.937,1865,43.14325118,0.031424035,0.489048995,FALSE
"2554",2553,1040,59384,79988,"Canis latrans","9/12/19",9,12,2019,36,42.93386,-76.56837,"NYS Nuisance Wildlife Complaint",4522,4523,0,12649.1106,9999999.937,4523,27.29044834,0.017594906,0.241964634,FALSE
"2555",2554,669,3084,3084,"Canis latrans","10/29/02",10,29,2002,43,42.934137,-74.115386,"GBIF",5742,5743,0,12649.1106,9999999.937,5743,92.40271032,0.113149589,0.885287821,FALSE
"2557",2556,7,2257,2257,"Canis latrans","3/20/22",3,20,2022,11,42.936931,-75.997062,"GBIF",6224,6225,0,12649.1106,9999999.937,6225,66.34289654,0.097178805,0.803894241,FALSE
"2558",2557,82,2332,2332,"Canis latrans","4/26/19",4,26,2019,16,42.93798,-73.887038,"GBIF",4110,4111,0,12649.1106,9999999.937,4111,80.81444165,0.071097655,0.777423745,FALSE
"2559",2558,84,2334,2334,"Canis latrans","1/31/19",1,31,2019,4,42.939361,-73.549171,"GBIF",12242,12243,0,12649.1106,9999999.937,12243,59.34922777,0.054228158,0.634434941,FALSE
"2560",2559,1621,75549,96153,"Canis latrans","10/2/06",10,2,2006,39,42.93939,-73.83822,"NYSM: PRESERVED_SPECIMEN; via gbif.org",2332,2333,0,12649.1106,9999999.937,2333,83.51318945,0.066906595,0.734375764,FALSE
"2562",2561,1198,67641,88245,"Canis latrans","8/23/14",8,23,2014,33,42.9419,-76.78518,"Independent Camera Trap Survey Project; emammal.si.edu",634,635,0,12649.1106,9999999.937,635,57.48987854,0.039968748,0.827186477,FALSE
"2563",2562,111,2361,2361,"Canis latrans","12/5/21",12,5,2021,48,42.9434,-76.298678,"GBIF",8730,8731,0,12649.1106,9999999.937,8731,50.80935252,0.056105387,0.749519181,FALSE
"2564",2563,828,3292,3292,"Canis latrans","1/6/22",1,6,2022,0,42.9434,-76.298678,"GBIF",8730,8731,0,12649.1106,9999999.937,8731,50.80935252,0.056105387,0.749519181,FALSE
"2565",2564,880,3346,3346,"Canis latrans","7/16/22",7,16,2022,28,42.944895,-76.301411,"GBIF",8730,8731,0,12649.1106,9999999.937,8731,50.80935252,0.056105387,0.749519181,FALSE
"2566",2565,774,3238,3238,"Canis latrans","10/29/21",10,29,2021,43,42.945777,-76.506831,"GBIF",6888,6889,0,12649.1106,9999999.937,6889,49.30274404,0.044724872,0.638401064,FALSE
"2567",2566,691,3121,3121,"Canis latrans","12/3/07",12,3,2007,48,42.950659,-73.998457,"GBIF",6700,6701,0,12649.1106,9999999.937,6701,90.28776978,0.080473099,0.892293102,FALSE
"2569",2568,49,2299,2299,"Canis latrans","9/5/21",9,5,2021,35,42.953005,-73.632575,"GBIF",11971,11972,0,12649.1108,10000000.25,11972,64.36905726,0.060715611,0.618567799,FALSE
"2570",2569,1004,59165,79769,"Canis latrans","8/28/18",8,28,2018,34,42.95341,-77.8287,"NYS Nuisance Wildlife Complaint",3560,3561,0,12649.1108,10000000.25,3561,15.69722072,0.013480687,0.584389388,FALSE
"2571",2570,1005,59166,79770,"Canis latrans","10/26/18",10,26,2018,42,42.95341,-77.8287,"NYS Nuisance Wildlife Complaint",3560,3561,0,12649.1108,10000000.25,3561,15.69722072,0.013480687,0.584389388,FALSE
"2572",2571,1037,59361,79965,"Canis latrans","7/30/18",7,30,2018,30,42.95423,-73.87979,"NYS Nuisance Wildlife Complaint",12878,12879,0,12649.1106,9999999.937,12879,90.81917094,0.087947761,0.758901475,FALSE
"2573",2572,1038,59366,79970,"Canis latrans","5/4/19",5,4,2019,17,42.95423,-73.87979,"NYS Nuisance Wildlife Complaint",12878,12879,0,12649.1106,9999999.937,12879,90.81917094,0.087947761,0.758901475,FALSE
"2574",2573,1039,59369,79973,"Canis latrans","6/8/19",6,8,2019,22,42.95423,-73.87979,"NYS Nuisance Wildlife Complaint",12878,12879,0,12649.1106,9999999.937,12879,90.81917094,0.087947761,0.758901475,FALSE
"2575",2574,883,3349,3349,"Canis latrans","3/9/22",3,9,2022,9,42.956512,-76.250095,"GBIF",7259,7260,0,12649.1106,9999999.937,7260,69.56313154,0.126290104,0.814474035,FALSE
"2576",2575,1007,59200,79804,"Canis latrans","1/16/20",1,16,2020,2,42.95741,-77.04801,"NYS Nuisance Wildlife Complaint",2784,2785,0,12649.1106,9999999.937,2785,47.0962323,0.032735009,0.707994741,FALSE
"2578",2577,39,2289,2289,"Canis latrans","11/11/21",11,11,2021,44,42.95926,-76.248371,"GBIF",7259,7260,0,12649.1106,9999999.937,7260,69.56313154,0.126290104,0.814474035,FALSE
"2579",2578,9,2259,2259,"Canis latrans","12/29/21",12,29,2021,51,42.962248,-76.248574,"GBIF",7259,7260,0,12649.1106,9999999.937,7260,69.56313154,0.126290104,0.814474035,FALSE
"2580",2579,16,2266,2266,"Canis latrans","3/7/22",3,7,2022,9,42.963786,-75.981555,"GBIF",495,496,0,12649.1108,10000000.25,496,67.2843393,0.122145054,0.812697338,FALSE
"2581",2580,738,3202,3202,"Canis latrans","3/21/22",3,21,2022,11,42.963786,-75.981555,"GBIF",495,496,0,12649.1108,10000000.25,496,67.2843393,0.122145054,0.812697338,FALSE
"2582",2581,1008,59205,79809,"Canis latrans","8/21/18",8,21,2018,33,42.96766,-76.21269,"NYS Nuisance Wildlife Complaint",5617,5618,0,12649.1106,9999999.937,5618,57.66462756,0.088476942,0.762281728,FALSE
"2583",2582,1009,59206,79810,"Canis latrans","9/11/18",9,11,2018,36,42.96766,-76.21269,"NYS Nuisance Wildlife Complaint",5617,5618,0,12649.1106,9999999.937,5618,57.66462756,0.088476942,0.762281728,FALSE
"2584",2583,1010,59207,79811,"Canis latrans","9/26/18",9,26,2018,38,42.96766,-76.21269,"NYS Nuisance Wildlife Complaint",5617,5618,0,12649.1106,9999999.937,5618,57.66462756,0.088476942,0.762281728,FALSE
"2585",2584,1006,59185,79789,"Canis latrans","7/29/18",7,29,2018,29,42.97238,-76.51201,"NYS Nuisance Wildlife Complaint",10951,10952,0,12649.1108,10000000.25,10952,44.47043301,0.032829313,0.652195001,FALSE
"2586",2585,1011,59225,79829,"Canis latrans","8/22/19",8,22,2019,33,42.97347,-75.1544,"NYS Nuisance Wildlife Complaint",6395,6396,0,12649.1106,9999999.937,6396,65.08964442,0.078477559,0.71126986,FALSE
"2587",2586,125,2375,2375,"Canis latrans","9/6/13",9,6,2013,35,42.977349,-78.915222,"GBIF",12970,12971,0,12048.9544,8038998.491,12971,5.979743618,0.013062466,0.239776984,FALSE
"2588",2587,1000,59067,79671,"Canis latrans","10/16/19",10,16,2019,41,42.98064,-77.672,"NYS Nuisance Wildlife Complaint",7142,7143,0,12649.1106,9999999.937,7143,85.56936191,0.102030589,0.817286768,FALSE
"2589",2588,1001,59068,79672,"Canis latrans","1/15/20",1,15,2020,2,42.98064,-77.672,"NYS Nuisance Wildlife Complaint",7142,7143,0,12649.1106,9999999.937,7143,85.56936191,0.102030589,0.817286768,FALSE
"2590",2589,1002,59074,79678,"Canis latrans","4/15/20",4,15,2020,15,42.98064,-77.672,"NYS Nuisance Wildlife Complaint",7142,7143,0,12649.1106,9999999.937,7143,85.56936191,0.102030589,0.817286768,FALSE
"2591",2590,854,3320,3320,"Canis latrans","10/12/20",10,12,2020,40,42.991126,-76.370501,"GBIF",857,858,0,12649.111,10000000.57,858,61.49740637,0.072810119,0.778785912,FALSE
"2592",2591,769,3233,3233,"Canis latrans","5/25/10",5,25,2010,20,42.991671,-78.79921,"GBIF",9675,9676,0,12649.1106,9999999.937,9676,0,0.012581283,0.241096453,FALSE
"2596",2595,789,3253,3253,"Canis latrans","12/17/21",12,17,2021,50,42.992941,-76.012415,"GBIF",11750,11751,0,12649.1108,10000000.25,11751,72.80141525,0.207579662,0.789742927,FALSE
"2597",2596,857,3323,3323,"Canis latrans","12/29/21",12,29,2021,51,42.993782,-76.079699,"GBIF",3946,3947,0,12649.1108,10000000.25,3947,90.41580478,0.201605379,0.798569553,FALSE
"2598",2597,865,3331,3331,"Canis latrans","1/3/22",1,3,2022,0,42.993782,-76.079699,"GBIF",3946,3947,0,12649.1108,10000000.25,3947,90.41580478,0.201605379,0.798569553,FALSE
"2599",2598,21,2271,2271,"Canis latrans","10/29/21",10,29,2021,43,42.99397,-76.079442,"GBIF",3946,3947,0,12649.1108,10000000.25,3947,90.41580478,0.201605379,0.798569553,FALSE
"2600",2599,839,3304,3304,"Canis latrans","4/3/22",4,3,2022,13,42.99401,-76.012453,"GBIF",11750,11751,0,12649.1108,10000000.25,11751,72.80141525,0.207579662,0.789742927,FALSE
"2601",2600,815,3279,3279,"Canis latrans","10/2/20",10,2,2020,39,42.994147,-76.16186,"GBIF",11637,11638,0,12649.1108,10000000.25,11638,67.23041862,0.136847055,0.73379397,FALSE
"2602",2601,993,58978,79582,"Canis latrans","5/8/19",5,8,2019,18,42.99449,-78.38682,"NYS Nuisance Wildlife Complaint",7483,7484,0,12649.1106,9999999.937,7484,62.1021021,0.046645417,0.449395174,FALSE
"2603",2602,8,2258,2258,"Canis latrans","12/4/21",12,4,2021,48,42.995885,-76.008376,"GBIF",11750,11751,0,12649.1108,10000000.25,11751,72.80141525,0.207579662,0.789742927,FALSE
"2605",2604,835,3299,3299,"Canis latrans","2/2/21",2,2,2021,4,42.996688,-73.672517,"GBIF",10524,10525,0,12649.1108,10000000.25,10525,98.3424752,0.146545719,0.8582109,FALSE
"2606",2605,867,3333,3333,"Canis latrans","3/25/22",3,25,2022,11,42.999212,-76.100213,"GBIF",3946,3947,0,12649.1108,10000000.25,3947,90.41580478,0.201605379,0.798569553,FALSE
"2607",2606,778,3242,3242,"Canis latrans","3/26/22",3,26,2022,12,43.002067,-76.198402,"GBIF",5087,5088,0,12649.1106,9999999.937,5088,81.31690204,0.159306806,0.702447009,FALSE
"2608",2607,98,2348,2348,"Canis latrans","1/8/22",1,8,2022,1,43.00322,-76.198748,"GBIF",5087,5088,0,12649.1106,9999999.937,5088,81.31690204,0.159306806,0.702447009,FALSE
"2609",2608,798,3262,3262,"Canis latrans","3/26/22",3,26,2022,12,43.004224,-76.190926,"GBIF",1929,1930,0,12649.1106,9999999.937,1930,56.65977156,0.067720256,0.498112105,FALSE
"2610",2609,1003,59096,79700,"Canis latrans","10/4/18",10,4,2018,39,43.00618,-76.1947,"NYS Nuisance Wildlife Complaint",5087,5088,0,12649.1106,9999999.937,5088,81.31690204,0.159306806,0.702447009,FALSE
"2611",2610,977,58807,79411,"Canis latrans","12/4/18",12,4,2018,48,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2612",2611,978,58808,79412,"Canis latrans","1/9/19",1,9,2019,1,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2613",2612,979,58810,79414,"Canis latrans","6/3/19",6,3,2019,21,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2614",2613,980,58811,79415,"Canis latrans","8/15/19",8,15,2019,32,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2615",2614,981,58812,79416,"Canis latrans","9/16/19",9,16,2019,36,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2616",2615,982,58813,79417,"Canis latrans","11/2/19",11,2,2019,43,43.01075,-78.87963,"NYS Nuisance Wildlife Complaint",13105,13106,0,14170.79753,8030098.101,13106,9.429726089,0.014883771,0.254151792,FALSE
"2617",2616,11,2261,2261,"Canis latrans","7/26/22",7,26,2022,29,43.010892,-76.023418,"GBIF",12086,12087,0,12649.1106,9999999.937,12087,93.78185525,0.118097532,0.672730234,FALSE
"2618",2617,711,3175,3175,"Canis latrans","1/5/22",1,5,2022,0,43.011242,-76.023662,"GBIF",12086,12087,0,12649.1106,9999999.937,12087,93.78185525,0.118097532,0.672730234,FALSE
"2619",2618,51,2301,2301,"Canis latrans","2/28/22",2,28,2022,8,43.011336,-76.023877,"GBIF",12086,12087,0,12649.1106,9999999.937,12087,93.78185525,0.118097532,0.672730234,FALSE
"2620",2619,983,58826,79430,"Canis latrans","12/13/18",12,13,2018,49,43.0117,-78.75697,"NYS Nuisance Wildlife Complaint",3397,3398,0,12649.1106,9999999.937,3398,15.9831756,0.017961229,0.284026471,FALSE
"2621",2620,984,58829,79433,"Canis latrans","3/12/19",3,12,2019,10,43.0117,-78.75697,"NYS Nuisance Wildlife Complaint",3397,3398,0,12649.1106,9999999.937,3398,15.9831756,0.017961229,0.284026471,FALSE
"2622",2621,985,58831,79435,"Canis latrans","7/22/19",7,22,2019,28,43.0117,-78.75697,"NYS Nuisance Wildlife Complaint",3397,3398,0,12649.1106,9999999.937,3398,15.9831756,0.017961229,0.284026471,FALSE
"2623",2622,986,58837,79441,"Canis latrans","4/3/20",4,3,2020,13,43.0117,-78.75697,"NYS Nuisance Wildlife Complaint",3397,3398,0,12649.1106,9999999.937,3398,15.9831756,0.017961229,0.284026471,FALSE
"2624",2623,57,2307,2307,"Canis latrans","12/11/21",12,11,2021,49,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2625",2624,72,2322,2322,"Canis latrans","1/6/22",1,6,2022,0,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2626",2625,78,2328,2328,"Canis latrans","12/27/21",12,27,2021,51,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2630",2629,726,3190,3190,"Canis latrans","11/21/21",11,21,2021,46,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2631",2630,758,3222,3222,"Canis latrans","2/16/22",2,16,2022,6,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2634",2633,787,3251,3251,"Canis latrans","12/6/21",12,6,2021,48,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2636",2635,821,3285,3285,"Canis latrans","12/17/21",12,17,2021,50,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2637",2636,824,3288,3288,"Canis latrans","1/16/22",1,16,2022,2,43.012981,-76.10415,"GBIF",1273,1274,0,12649.1106,9999999.937,1274,56.70504978,0.052299415,0.487390228,FALSE
"2638",2637,123,2373,2373,"Canis latrans","2/15/22",2,15,2022,6,43.016338,-76.129343,"GBIF",365,366,0,12649.1106,9999999.937,366,34.2780027,0.028492907,0.334264669,FALSE
"2639",2638,620,3015,3015,"Canis latrans","2/22/22",2,22,2022,7,43.016343,-76.129385,"GBIF",365,366,0,12649.1106,9999999.937,366,34.2780027,0.028492907,0.334264669,FALSE
"2640",2639,829,3293,3293,"Canis latrans","3/22/22",3,22,2022,11,43.016343,-76.129385,"GBIF",365,366,0,12649.1106,9999999.937,366,34.2780027,0.028492907,0.334264669,FALSE
"2641",2640,780,3244,3244,"Canis latrans","9/4/17",9,4,2017,35,43.018666,-77.280412,"GBIF",10969,10970,0,12649.1106,9999999.937,10970,47.07470747,0.035698785,0.606352344,FALSE
"2642",2641,966,58660,79264,"Canis latrans","4/2/19",4,2,2019,13,43.01968,-78.9621,"NYS Nuisance Wildlife Complaint",3472,3473,0,12649.1106,9999999.937,3473,54.39355692,0.040803782,0.38394254,FALSE
"2643",2642,967,58662,79266,"Canis latrans","5/22/19",5,22,2019,20,43.01968,-78.9621,"NYS Nuisance Wildlife Complaint",3472,3473,0,12649.1106,9999999.937,3473,54.39355692,0.040803782,0.38394254,FALSE
"2644",2643,968,58663,79267,"Canis latrans","6/26/19",6,26,2019,25,43.01968,-78.9621,"NYS Nuisance Wildlife Complaint",3472,3473,0,12649.1106,9999999.937,3473,54.39355692,0.040803782,0.38394254,FALSE
"2645",2644,38,2288,2288,"Canis latrans","7/22/21",7,22,2021,28,43.019708,-76.777094,"GBIF",5953,5954,0,12649.1106,9999999.937,5954,25.43109912,0.020206704,0.503710047,FALSE
"2646",2645,987,58842,79446,"Canis latrans","4/1/19",4,1,2019,12,43.02149,-78.52086,"NYS Nuisance Wildlife Complaint",1293,1294,0,12649.1106,9999999.937,1294,64.25159953,0.044346178,0.490419012,FALSE
"2647",2646,1617,75369,95973,"Canis latrans","1/26/07",1,26,2007,3,43.0218,-77.45843,"NYSM: PRESERVED_SPECIMEN; via gbif.org",12740,12741,0,12649.1106,9999999.937,12741,77.63173689,0.122214353,0.687322508,FALSE
"2649",2648,999,59038,79642,"Canis latrans","8/28/19",8,28,2019,34,43.02219,-73.54384,"NYS Nuisance Wildlife Complaint",10116,10117,0,12649.1106,9999999.937,10117,74.75710687,0.138308618,0.864509131,FALSE
"2650",2649,53,2303,2303,"Canis latrans","12/30/21",12,30,2021,51,43.026429,-76.271154,"GBIF",5553,5554,0,12649.1106,9999999.937,5554,62.9609642,0.059690264,0.541340282,FALSE
"2651",2650,30,2280,2280,"Canis latrans","6/22/21",6,22,2021,24,43.027065,-76.124463,"GBIF",365,366,0,12649.1106,9999999.937,366,34.2780027,0.028492907,0.334264669,FALSE
"2655",2654,1618,75387,95991,"Canis latrans","1/1/02",1,1,2002,0,43.029,-73.41854,"NYSM: PRESERVED_SPECIMEN; via gbif.org",4584,4585,0,12649.1106,9999999.937,4585,56.71015145,0.107046335,0.739351398,FALSE
"2657",2656,771,3235,3235,"Canis latrans","11/14/21",11,14,2021,45,43.030131,-76.13764,"GBIF",12721,12722,0,12649.1106,9999999.937,12722,3.567146283,0.012232695,0.220541345,FALSE
"2658",2657,599,2993,2993,"Canis latrans","10/12/21",10,12,2021,40,43.032447,-76.076056,"GBIF",5176,5177,0,12649.1106,9999999.937,5177,26.23845508,0.019854589,0.283794717,FALSE
"2659",2658,810,3274,3274,"Canis latrans","6/26/18",6,26,2018,25,43.032673,-77.062515,"GBIF",7058,7059,0,12649.1106,9999999.937,7059,73.25413967,0.072746352,0.758073831,FALSE
"2660",2659,90,2340,2340,"Canis latrans","12/3/20",12,3,2020,48,43.034446,-76.331842,"GBIF",4399,4400,0,12649.1106,9999999.937,4400,74.84706729,0.11397534,0.693677122,FALSE
"2661",2660,10,2260,2260,"Canis latrans","3/23/22",3,23,2022,11,43.034507,-76.090772,"GBIF",9952,9953,0,12649.1106,9999999.937,9953,31.00356811,0.025024373,0.314682321,FALSE
"2662",2661,141,2391,2391,"Canis latrans","5/2/22",5,2,2022,17,43.034507,-76.090772,"GBIF",9952,9953,0,12649.1106,9999999.937,9953,31.00356811,0.025024373,0.314682321,FALSE
